	timeid	src	dst	delay	packetloss	link_usage	free_bandwidth
5477	342	4	1	94.025	0.0333333	0.0003198933688770193	0.00030466035131144695
5478	342	4	3	152.023	0.0666667	0.00015994668443852173	0.00013670656789617242
5479	342	6	9	102.026	0.0666667	0.00015994668443852173	0.00014540607676229248
5480	342	6	5	142.029	0.0333333	0.00031989336887704346	0.00031672610779905297
5481	342	19	20	108.026	0.2	0.00015994668443852173	0.0001480987818875201
5482	342	8	2	82.022	0.1	0.00031989336887704346	0.00025591469510163477
5483	342	7	1	80.025	0.0	0.00016	0.00012598425196850394
5484	342	7	5	110.031	0.0	0.00031989336887704346	0.00031989336887704346
5485	342	20	19	108.026	0.2	0.00015994668443852173	0.0001480987818875201
5486	342	9	6	102.026	0.0666667	0.00015994668443852173	0.00014540607676229248
5487	342	3	4	152.023	0.0666667	0.00015994668443852173	0.00013670656789617242
5488	343	5	7	110.024	0.0333333	0.015674775074975132	0.015674775074975132
5489	343	5	6	142.028	0.0333333	0.015413528823725547	0.015260919627451037
5490	343	1	7	80.029	0.0	0.015834721759413653	0.01246828484993201
5491	343	1	4	94.026	0.1	0.015312229256914483	0.014583075482775697
5492	343	2	8	82.022	0.0333333	0.014528490503165726	0.01162279240253258
5493	343	4	1	94.026	0.1	0.015312229256914483	0.014583075482775697
5494	343	4	3	152.03	0.16666699999999998	0.014789736754415311	0.01264080064479941
5495	343	6	9	102.026	0.133333	0.014891036321226375	0.013537305746569432
5496	343	6	5	142.028	0.0333333	0.015413528823725547	0.015260919627451037
5497	343	19	20	108.027	0.16666699999999998	0.013222259246917799	0.012242832636035
5498	343	8	2	82.022	0.0333333	0.014528490503165726	0.01162279240253258
5499	343	7	1	80.029	0.0	0.015834721759413653	0.01246828484993201
5500	343	7	5	110.024	0.0333333	0.015674775074975132	0.015674775074975132
5501	343	20	19	108.027	0.16666699999999998	0.013222259246917799	0.012242832636035
5502	343	9	6	102.026	0.133333	0.014891036321226375	0.013537305746569432
5503	343	3	4	152.03	0.16666699999999998	0.014789736754415311	0.01264080064479941
5504	344	5	7	110.024	0.0333333	0.01478973675441419	0.01478973675441419
5505	344	5	6	142.028	0.0333333	0.013846051316226984	0.013708961699234636
5506	344	1	7	80.029	0.0	0.01573342219260259	0.012388521411498103
5507	344	1	4	94.026	0.1	0.01390469843385549	0.013242569937005228
5508	344	2	8	82.022	0.0333333	0.015210929690102267	0.012168743752081813
5509	344	4	1	94.026	0.1	0.01390469843385549	0.013242569937005228
5510	344	4	3	152.03	0.16666699999999998	0.012017327557480934	0.01027122013459909
5511	344	6	9	102.026	0.133333	0.0124385204931681	0.011307745902880091
5512	344	6	5	142.028	0.0333333	0.013846051316226984	0.013708961699234636
5513	344	19	20	108.027	0.16666699999999998	0.01338220593135632	0.012390931417922519
5514	344	8	2	82.022	0.0333333	0.015210929690102267	0.012168743752081813
5515	344	7	1	80.029	0.0	0.01573342219260259	0.012388521411498103
5516	344	7	5	110.024	0.0333333	0.01478973675441419	0.01478973675441419
5517	344	20	19	108.027	0.16666699999999998	0.01338220593135632	0.012390931417922519
5518	344	9	6	102.026	0.133333	0.0124385204931681	0.011307745902880091
5519	344	3	4	152.03	0.16666699999999998	0.012017327557480934	0.01027122013459909
5520	345	5	7	110.024	0.0	0.0012849050316560274	0.0012849050316560274
5521	345	5	6	142.027	0.0	0.0016261246251249712	0.0016100243813118528
5522	345	1	7	80.028	0.0	0.0007624125291569537	0.0006003248261078375
5523	345	1	4	94.029	0.0666667	0.00138574283810795	0.0013197550839123332
5524	345	2	8	82.025	0.0333333	0.0006824391869376928	0.0005459513495501543
5525	345	4	1	94.029	0.0666667	0.00138574283810795	0.0013197550839123332
5526	345	4	3	152.026	0.133333	0.0018873708763745567	0.0016131375011748349
5527	345	6	9	102.027	0.1	0.001727424191936035	0.001570385629032759
5528	345	6	5	142.027	0.0	0.0016261246251249712	0.0016100243813118528
5529	345	19	20	108.025	0.2	0.0009436854381872783	0.0008737828131363688
5530	345	8	2	82.025	0.0333333	0.0006824391869376928	0.0005459513495501543
5531	345	7	1	80.028	0.0	0.0007624125291569537	0.0006003248261078375
5532	345	7	5	110.024	0.0	0.0012849050316560274	0.0012849050316560274
5533	345	20	19	108.025	0.2	0.0009436854381872783	0.0008737828131363688
5534	345	9	6	102.027	0.1	0.001727424191936035	0.001570385629032759
5535	345	3	4	152.026	0.133333	0.0018873708763745567	0.0016131375011748349
5536	346	5	7	110.024	0.0	0.0058060646451183395	0.0058060646451183395
5537	346	5	6	142.027	0.0	0.005646117960679818	0.005590215802653285
5538	346	1	7	80.028	0.0	0.006168610463178989	0.004857173593054322
5539	346	1	4	94.029	0.0666667	0.006328557147617511	0.006027197283445249
5540	346	2	8	82.025	0.0333333	0.006168610463178989	0.004934888370543192
5541	346	4	1	94.029	0.0666667	0.006328557147617511	0.006027197283445249
5542	346	4	3	152.026	0.133333	0.0052835721426191685	0.0045158736261702295
5543	346	6	9	102.027	0.1	0.004601132955681475	0.004182848141528614
5544	346	6	5	142.027	0.0	0.005646117960679818	0.005590215802653285
5545	346	19	20	108.025	0.2	0.004862379206931061	0.004502202969380612
5546	346	8	2	82.025	0.0333333	0.006168610463178989	0.004934888370543192
5547	346	7	1	80.028	0.0	0.006168610463178989	0.004857173593054322
5548	346	7	5	110.024	0.0	0.0058060646451183395	0.0058060646451183395
5549	346	20	19	108.025	0.2	0.004862379206931061	0.004502202969380612
5550	346	9	6	102.027	0.1	0.004601132955681475	0.004182848141528614
5551	346	3	4	152.026	0.133333	0.0052835721426191685	0.0045158736261702295
5552	347	5	7	110.031	0.0333333	0.010181818181818422	0.010181818181818422
5553	347	5	6	142.025	0.0333333	0.010181818181818422	0.010081008100810319
5554	347	1	7	80.028	0.0	0.00997935397935346	0.007857759038860991
5555	347	1	4	94.026	0.133333	0.008772303595206667	0.008354574852577778
5556	347	2	8	82.025	0.0666667	0.009718281718281947	0.007774625374625557
5557	347	4	1	94.026	0.133333	0.008772303595206667	0.008354574852577778
5558	347	4	3	152.03	0.233333	0.009395472703062879	0.008030318549626391
5559	347	6	9	102.022	0.0666667	0.009920745920746155	0.00901885992795105
5560	347	6	5	142.025	0.0333333	0.010181818181818422	0.010081008100810319
5561	347	19	20	108.023	0.133333	0.008775224775224319	0.008125208125207702
5562	347	8	2	82.025	0.0666667	0.009718281718281947	0.007774625374625557
5563	347	7	1	80.028	0.0	0.00997935397935346	0.007857759038860991
5564	347	7	5	110.031	0.0333333	0.010181818181818422	0.010181818181818422
5565	347	20	19	108.023	0.133333	0.008775224775224319	0.008125208125207702
5566	347	9	6	102.022	0.0666667	0.009920745920746155	0.00901885992795105
5567	347	3	4	152.03	0.233333	0.009395472703062879	0.008030318549626391
5568	348	5	7	110.031	0.0333333	0.0003201067022340755	0.0003201067022340755
5569	348	5	6	142.025	0.0333333	0.0003195739014647238	0.0003164098034304196
5570	348	1	7	80.028	0.0	0.00015973377703826374	0.00012577462758918404
